var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var2(t),var4(t),var6(t)
0.520791,0.5994255,0.9305935,0.7287598,0.8998021,0.6101529,0.44228834,0.58242375,0.51960427
0.4967819,0.44228834,0.9405683,0.58242375,0.9014164,0.51960427,0.64833903,0.5353593,0.70115894
0.5120835,0.64833903,0.94275594,0.5353593,0.9427229,0.70115894,0.5950643,0.6666933,0.69956136
0.5174094,0.5950643,0.9669368,0.6666933,0.9845978,0.69956136,0.6410191,0.5962737,0.49714717
0.53156966,0.6410191,0.9795636,0.5962737,0.9811555,0.49714717,0.56149817,0.6351355,0.551989
0.53047067,0.56149817,0.99900925,0.6351355,0.9902272,0.551989,0.5806891,0.50333935,0.46753985
0.53309137,0.5806891,0.9956989,0.50333935,0.97999036,0.46753985,0.56019926,0.5469294,0.60000044
0.5317388,0.56019926,1.0,0.5469294,1.0,0.60000044,0.5800216,0.38675436,0.49218187
0.5342327,0.5800216,0.97628605,0.38675436,0.9953865,0.49218187,0.6169657,0.5121932,0.48374653
0.54391235,0.6169657,0.9745542,0.5121932,0.98884594,0.48374653,0.5710489,0.42940193,0.40900266
0.54467326,0.5710489,0.9586152,0.42940193,0.96521246,0.40900266,0.59649396,0.35168034,0.43760145
0.5504218,0.59649396,0.9296957,0.35168034,0.9483366,0.43760145,0.60687876,0.5557063,0.61305153
0.55824167,0.60687876,0.93523633,0.5557063,0.9709425,0.61305153,0.5720715,0.3875757,0.37959713
0.5592137,0.5720715,0.91281796,0.3875757,0.94085705,0.37959713,0.5714283,0.465509,0.3067976
0.56005913,0.5714283,0.9035387,0.465509,0.89498913,0.3067976,0.5991204,0.3224456,0.47714096
0.5663995,0.5991204,0.87111664,0.3224456,0.8873484,0.47714096,0.5334603,0.51279736,0.63642293
0.5596786,0.5334603,0.8696202,0.51279736,0.9142953,0.63642293,0.6027527,0.7227725,0.6938351
0.5667376,0.6027527,0.90125406,0.7227725,0.95427823,0.6938351,0.58242285,0.5300466,0.4727199
0.569781,0.58242285,0.9025134,0.5300466,0.94539654,0.4727199,0.60056853,0.4470352,0.57787234
0.5764596,0.60056853,0.8903165,0.4470352,0.96009314,0.57787234,0.52573276,0.45307362,0.45198637
0.5681326,0.52573276,0.87921,0.45307362,0.94650745,0.45198637,0.5328712,0.45027786,0.57623917
0.56128484,0.5328712,0.8677603,0.45027786,0.9608469,0.57623917,0.65953404,0.64485383,0.44265276
0.57962984,0.65953404,0.88707054,0.64485383,0.94514954,0.44265276,0.51660365,0.086242706,0.16903496
0.5694428,0.51660365,0.8172723,0.086242706,0.8683455,0.16903496,0.5642041,0.5596831,0.579406
0.5688512,0.5642041,0.8229164,0.5596831,0.8827714,0.579406,0.5965732,0.4684626,0.24615085
0.57472664,0.5965732,0.8147588,0.4684626,0.8251941,0.24615085,0.4818719,0.3367426,0.5109919
0.5576075,0.4818719,0.7868316,0.3367426,0.82493806,0.5109919,0.6128432,0.21534383,0.529063
0.5666531,0.6128432,0.74176216,0.21534383,0.8284688,0.529063,0.5273208,0.4622976,0.43836865
0.55870646,0.5273208,0.7333127,0.4622976,0.81296396,0.43836865,0.51256865,0.72546,0.73007786
0.5478855,0.51256865,0.76171327,0.72546,0.85830736,0.73007786,0.5452242,0.521502,0.40631232
0.5435739,0.5452242,0.7616029,0.521502,0.83569705,0.40631232,0.637315,0.68134475,0.7465816
0.5573115,0.637315,0.78443146,0.68134475,0.88510716,0.7465816,0.65363276,0.5385932,0.46647686
0.57443064,0.65363276,0.78682315,0.5385932,0.8751968,0.46647686,0.55010223,0.59045386,0.50022084
0.57100683,0.55010223,0.7968352,0.59045386,0.87261236,0.50022084,0.56991065,0.65603435,0.6025374
0.5715564,0.56991065,0.81665385,0.65603435,0.89205,0.6025374,0.5857433,0.46665505,0.5558162
0.5752761,0.5857433,0.8082682,0.46665505,0.90153396,0.5558162,0.5667438,0.4618418,0.50923604
0.57519156,0.5667438,0.7992238,0.4618418,0.90088296,0.50923604,0.49600783,0.24008825,0.36724356
0.56090444,0.49600783,0.7573261,0.24008825,0.8691994,0.36724356,0.5654619,0.54677075,0.4880409
0.56056625,0.5654619,0.7608284,0.54677075,0.86400735,0.4880409,0.57845116,0.6598779,0.5645754
0.56280655,0.57845116,0.7805623,0.6598779,0.8752222,0.5645754,0.58650947,0.47419298,0.44396457
0.5666531,0.58650947,0.7735423,0.47419298,0.8605138,0.44396457,0.58051676,0.44691736,0.48205692
0.5693161,0.58051676,0.7626096,0.44691736,0.8540673,0.48205692,0.6568376,0.76810217,0.63804084
0.5872384,0.6568376,0.7979214,0.76810217,0.8808688,0.63804084,0.55047965,0.49873376,0.5329143
0.58385676,0.55047965,0.79443073,0.49873376,0.8853438,0.5329143,0.61881477,0.70314753,0.67414516
0.59429735,0.61881477,0.82117236,0.70314753,0.920436,0.67414516,0.56031954,0.5985471,0.53407043
0.59290236,0.56031954,0.83271873,0.5985471,0.92526364,0.53407043,0.5343553,0.41224563,0.39510706
0.5862238,0.5343553,0.8158959,0.41224563,0.8993311,0.39510706,0.5926292,0.5435321,0.49813575
0.59138066,0.5926292,0.81909966,0.5435321,0.8962569,0.49813575,0.57922304,0.35124627,0.39195693
0.5938323,0.57922304,0.7932576,0.35124627,0.87004054,0.39195693,0.5802377,0.4492397,0.48109356
0.5964952,0.5802377,0.7824718,0.4492397,0.86335313,0.48109356,0.60253274,0.4549552,0.535191
0.6037145,0.60253274,0.7726258,0.4549552,0.86827254,0.535191,0.5473287,0.30572408,0.34680766
0.5996432,0.5473287,0.7412342,0.30572408,0.83276224,0.34680766,0.6346533,0.72126514,0.66789544
0.61345214,0.6346533,0.7692566,0.72126514,0.8655294,0.66789544,0.5793439,0.46706605,0.5540677
0.61597055,0.5793439,0.7612784,0.46706605,0.87450135,0.5540677,0.5772949,0.5758735,0.50201535
0.61806923,0.5772949,0.7689686,0.5758735,0.8723043,0.50201535,0.58840394,0.23914623,0.43079567
0.6224763,0.58840394,0.7280623,0.23914623,0.85478616,0.43079567,0.48873916,0.44007832,0.4229142
0.6061489,0.48873916,0.71663105,0.44007832,0.83575773,0.4229142,0.57859504,0.3721158,0.47076467
0.60849935,0.57859504,0.69597423,0.3721158,0.8270191,0.47076467,0.66374284,0.64984167,0.57484293
0.6283944,0.66374284,0.71317613,0.64984167,0.84015834,0.57484293,0.55311453,0.35015762,0.41620213
0.6254563,0.55311453,0.6895771,0.35015762,0.8198663,0.41620213,0.56213605,0.508215,0.48791233
0.624407,0.56213605,0.6876937,0.508215,0.8147886,0.48791233,0.50797796,0.38294417,0.39333445
0.61206716,0.50797796,0.6690588,0.38294417,0.79002106,0.39333445,0.5448128,0.34375644,0.3962649
0.60745007,0.5448128,0.645622,0.34375644,0.7662045,0.3962649,0.49110508,0.44868824,0.37329483
0.5917943,0.49110508,0.6361892,0.44868824,0.738062,0.37329483,0.5985332,0.6727243,0.6459203
0.59817415,0.5985332,0.65528905,0.6727243,0.76470244,0.6459203,0.5916028,0.62979394,0.52989984
0.6031688,0.5916028,0.6692101,0.62979394,0.7682822,0.52989984,0.61933285,0.4455204,0.4248869
0.6138719,0.61933285,0.65913224,0.4455204,0.75056994,0.4248869,0.47503817,0.19913647,0.2546499
0.5948164,0.47503817,0.61713195,0.19913647,0.6988698,0.2546499,0.65240467,0.916073,0.7955364
0.61219305,0.65240467,0.6661334,0.916073,0.7540035,0.7955364,0.4993024,0.44308138,0.44147786
0.59817415,0.4993024,0.6557673,0.44308138,0.73977613,0.44147786,0.581335,0.61292076,0.58778656
0.6010702,0.581335,0.66750956,0.61292076,0.7548491,0.58778656,0.55220664,0.4701386,0.544903
0.5980063,0.55220664,0.6606759,0.4701386,0.76142716,0.544903,0.59817845,0.5701199,0.58288205
0.6043442,0.59817845,0.66690505,0.5701199,0.77570343,0.58288205,0.5849471,0.507531,0.52128315
0.6079957,0.5849471,0.6649741,0.507531,0.77755105,0.52128315,0.5855093,0.37332782,0.36722833
0.6117732,0.5855093,0.64549994,0.37332782,0.74798465,0.36722833,0.627122,0.6797292,0.5720503
0.6241551,0.627122,0.6656827,0.6797292,0.7599771,0.5720503,0.56998366,0.6611192,0.58817506
0.6247427,0.56998366,0.68384993,0.6611192,0.77530944,0.58817506,0.5806497,0.6266466,0.64937687
0.62755495,0.5806497,0.69775724,0.6266466,0.80324435,0.64937687,0.5599344,0.5360302,0.5796334
0.62604386,0.5599344,0.69961584,0.5360302,0.8171985,0.5796334,0.6063734,0.476009,0.4500203
0.63422865,0.6063734,0.69335556,0.476009,0.8042233,0.4500203,0.57755667,0.5893172,0.5634589
0.63641125,0.57755667,0.70237315,0.5893172,0.81483567,0.5634589,0.5176847,0.4683346,0.48050475
0.626002,0.5176847,0.69505465,0.4683346,0.8082293,0.48050475,0.6218574,0.47680742,0.44060788
0.63741857,0.6218574,0.6889299,0.47680742,0.7933663,0.44060788,0.5492218,0.7168983,0.6068785
0.63364106,0.5492218,0.714993,0.7168983,0.8128487,0.6068785,0.60615116,0.5289796,0.50143427
0.64182574,0.60615116,0.7159145,0.5289796,0.8106054,0.50143427,0.5423253,0.44870567,0.42352998
0.6365792,0.5423253,0.705801,0.44870567,0.7921729,0.42352998,0.5462183,0.509701,0.4979519
0.63217205,0.5462183,0.7040899,0.509701,0.78923976,0.4979519,0.59838796,0.5201219,0.542765
0.63871986,0.59838796,0.70379794,0.5201219,0.79551244,0.542765,0.5261347,0.45002216,0.46147203
0.6300735,0.5261347,0.69398105,0.45002216,0.7850567,0.46147203,0.5393005,0.54050106,0.57027954
0.62423927,0.5393005,0.6964345,0.54050106,0.79694974,0.57027954,0.5687753,0.67347556,0.6137978
0.6245751,0.5687753,0.7168325,0.67347556,0.8178992,0.6137978,0.5864887,0.4334992,0.44803986
0.62860435,0.5864887,0.704618,0.4334992,0.80450547,0.44803986,0.55733126,0.5782827,0.53031784
0.62654763,0.55733126,0.71223474,0.5782827,0.8082553,0.53031784,0.6196238,0.48420864,0.42163506
0.6375025,0.6196238,0.70702064,0.48420864,0.789454,0.42163506,0.58789754,0.5309543,0.59931433
0.6418676,0.58789754,0.70820427,0.5309543,0.8073392,0.59931433,0.56497914,0.337654,0.45518577
0.641406,0.56497914,0.6830119,0.337654,0.79550827,0.45518577,0.56458074,0.45278552,0.5025778
0.6408604,0.56458074,0.67376125,0.45278552,0.7935227,0.5025778,0.48264998,0.5322561,0.5862038
0.623022,0.48264998,0.6750785,0.5322561,0.8087516,0.5862038,0.4603562,0.21772543,0.40993837
0.6007765,0.4603562,0.6348531,0.21772543,0.7875165,0.40993837,0.5802819,0.52420396,0.5565743
0.6034629,0.5802819,0.6350981,0.52420396,0.79661524,0.5565743,0.5960041,0.603232,0.6184944
0.6093809,0.5960041,0.6453644,0.603232,0.8185291,0.6184944,0.5795852,0.6980979,0.7180312
0.61194116,0.5795852,0.6678984,0.6980979,0.8615012,0.7180312,0.51879853,0.53198665,0.51786053
0.6019518,0.51879853,0.6691725,0.53198665,0.8627089,0.51786053,0.5702363,0.79421175,0.61925733
0.60258144,0.5702363,0.7048794,0.79421175,0.88561916,0.61925733,0.5526328,0.58042836,0.4633902
0.5996012,0.5526328,0.71279,0.58042836,0.87503695,0.4633902,0.67629856,0.58188134,0.56431687
0.62193066,0.67629856,0.7209605,0.58188134,0.8862647,0.56431687,0.6274705,0.542321,0.5401691
0.6344804,0.6274705,0.7237302,0.542321,0.892326,0.5401691,0.5599717,0.5601762,0.59997886
0.63296944,0.5599717,0.7289804,0.5601762,0.9114183,0.59997886,0.6205727,0.3954419,0.46226627
0.6441762,0.6205727,0.71132576,0.3954419,0.90043986,0.46226627,0.5713307,0.5417239,0.4729634
0.6450576,0.5713307,0.7139884,0.5417239,0.8918637,0.4729634,0.6581574,0.77582794,0.66938967
0.66432303,0.6581574,0.7487819,0.77582794,0.9260467,0.66938967,0.6259969,0.5915636,0.47612712
0.6769567,0.6259969,0.7586088,0.5915636,0.91805243,0.47612712,0.5369522,0.523985,0.45954463
0.670409,0.5369522,0.75885415,0.523985,0.9064342,0.45954463,0.6522012,0.46959826,0.5407474
0.68875116,0.6522012,0.7513143,0.46959826,0.9126892,0.5407474,0.59846646,0.661745,0.608932
0.6955926,0.59846646,0.7711407,0.661745,0.9339627,0.608932,0.49989846,0.5242381,0.48455042
0.68081826,0.49989846,0.7714256,0.5242381,0.9278084,0.48455042,0.6224005,0.54413193,0.46181622
0.6928224,0.6224005,0.7745913,0.54413193,0.916633,0.46181622,0.50493544,0.55998254,0.52638835
0.6791814,0.50493544,0.7800679,0.55998254,0.91975737,0.52638835,0.68124735,0.44417435,0.43468884
0.7039452,0.68124735,0.76866996,0.44417435,0.9026406,0.43468884,0.554057,0.6635519,0.66655695
0.70104903,0.554057,0.78907704,0.6635519,0.93640506,0.66655695,0.59019774,0.5144636,0.5240433
0.7061277,0.59019774,0.78792834,0.5144636,0.9390403,0.5240433,0.54023135,0.38197201,0.50168437
0.7001676,0.54023135,0.76730645,0.38197201,0.9366915,0.50168437,0.5538313,0.4993885,0.4958586
0.69722944,0.5538313,0.7640054,0.4993885,0.93304765,0.4958586,0.5482681,0.67361283,0.60320807
0.6930743,0.5482681,0.78577244,0.67361283,0.9532819,0.60320807,0.6067931,0.44178632,0.34855974
0.7017625,0.6067931,0.77396536,0.44178632,0.91649795,0.34855974,0.75209737,0.5074975,0.5192062
0.74255985,0.75209737,0.77182126,0.5074975,0.9180392,0.5192062,0.57308173,0.50093424,0.45298526
0.743903,0.57308173,0.7687305,0.50093424,0.9049742,0.45298526,0.53871596,0.11469218,0.14710668
0.7374392,0.53871596,0.7098557,0.11469218,0.82500196,0.14710668,0.7599615,0.50438553,0.39272994
0.78104883,0.7599615,0.70741117,0.50438553,0.7999637,0.39272994,0.71108127,0.31547034,0.3142171
0.8145849,0.71108127,0.6792134,0.31547034,0.7590606,0.3142171,0.55518645,0.5968272,0.6584672
0.8117308,0.55518645,0.6891017,0.5968272,0.78856504,0.6584672,0.66687673,0.7690972,0.47326192
0.83544534,0.66687673,0.7221606,0.7690972,0.78057086,0.47326192,0.49001187,0.5545921,0.48215023
0.81680936,0.49001187,0.7266307,0.5545921,0.7744293,0.48215023,0.51932174,0.5345186,0.61351997
0.8053929,0.51932174,0.7283318,0.5345186,0.7950511,0.61351997,0.67686474,0.39947975,0.40130532
0.8313739,0.67686474,0.7112497,0.39947975,0.7722037,0.40130532,0.6168197,0.61952686,0.5634312
0.84333616,0.6168197,0.72456026,0.61952686,0.7826159,0.5634312,0.5856632,0.44287834,0.50053537
0.84782726,0.5856632,0.7135551,0.44287834,0.7802274,0.50053537,0.7985037,0.47330925,0.4691488
0.9041545,0.7985037,0.7068393,0.47330925,0.7714317,0.4691488,0.7098985,0.394019,0.45787308
0.940167,0.7098985,0.6893616,0.394019,0.76038957,0.45787308,0.55593705,0.6039565,0.6028329
0.9372708,0.55593705,0.700305,0.6039565,0.7786851,0.6028329,0.39128214,0.5157762,0.49157804
0.8919824,0.39128214,0.6994256,0.5157762,0.774474,0.49157804,0.27566892,0.5258899,0.5551001
0.81899196,0.27566892,0.6999153,0.5258899,0.7832042,0.5551001,0.64251506,0.4997059,0.58632606
0.8369983,0.64251506,0.6968608,0.4997059,0.7983674,0.58632606,0.72322476,0.54758006,0.5320534
0.8747317,0.72322476,0.7002765,0.54758006,0.8024622,0.5320534,0.49108106,0.70904994,0.59089255
0.8558859,0.49108106,0.72556853,0.70904994,0.81873953,0.59089255,0.7024741,0.55488217,0.5263126
0.88900226,0.7024741,0.7300935,0.55488217,0.82168365,0.5263126,0.5026773,0.44385058,0.48833567
0.8728847,0.5026773,0.7191657,0.44385058,0.8166894,0.48833567,0.65012324,0.4890996,0.46740288
0.8934093,0.65012324,0.71459126,0.4890996,0.80734324,0.46740288,0.72391975,0.33546954,0.42578447
0.9326958,0.72391975,0.6889434,0.33546954,0.7894126,0.42578447,0.64317346,0.5499669,0.49688804
0.952213,0.64317346,0.6926522,0.5499669,0.78626585,0.49688804,0.2998212,0.7186791,0.6141654
0.8827483,0.2998212,0.7190504,0.7186791,0.80716205,0.6141654,0.62280154,0.504616,0.5011113
0.89659935,0.62280154,0.71661603,0.504616,0.80485904,0.5011113,0.6726301,0.58595705,0.5040904
0.92308396,0.6726301,0.7253772,0.58595705,0.80317616,0.5040904,0.40734482,0.4444905,0.35935456
0.8822866,0.40734482,0.7145872,0.4444905,0.77153957,0.35935456,0.56278014,0.3725245,0.3599428
0.88119537,0.56278014,0.69402695,0.3725245,0.74059594,0.3599428,0.5200805,0.54411274,0.5183362
0.86948496,0.5200805,0.69696665,0.54411274,0.7418176,0.5183362,0.40344024,0.629373,0.6177416
0.8290654,0.40344024,0.7114227,0.629373,0.7628906,0.6177416,0.7772503,0.14251336,0.20392326
0.87960047,0.7772503,0.6594405,0.14251336,0.7005577,0.20392326,0.41259295,0.4999606,0.46873358
0.8411955,0.41259295,0.6565398,0.4999606,0.692088,0.46873358,0.6779628,0.57252353,0.5147857
0.8680579,0.6779628,0.66305435,0.57252353,0.69258654,0.5147857,0.42779627,0.14249161,0.17039874
0.83368236,0.42779627,0.6134949,0.14249161,0.62632513,0.17039874,0.46678624,0.15802008,0.06148261
0.80946416,0.46678624,0.56834555,0.15802008,0.5424919,0.06148261,0.22604623,0.18252498,0.0
0.72845703,0.22604623,0.5282594,0.18252498,0.4523152,0.0,0.55782866,0.75000304,0.79205704
0.72635835,0.55782866,0.55392385,0.75000304,0.49859,0.79205704,0.5636118,0.3418535,0.5326923
0.72556084,0.5636118,0.5329802,0.3418535,0.50208867,0.5326923,0.4519119,0.29380155,0.15250462
0.6997058,0.4519119,0.50709033,0.29380155,0.4404844,0.15250462,0.6300424,0.82435167,0.8529874
0.7135567,0.6300424,0.54028904,0.82435167,0.49635637,0.8529874,0.628297,0.52363545,0.46162194
0.72715575,0.628297,0.5404451,0.52363545,0.48772633,0.46162194,0.6475279,0.6027373,0.47875908
0.74520403,0.6475279,0.5496428,0.6027373,0.48205388,0.47875908,0.58377576,0.6725269,0.61164254
0.74898154,0.58377576,0.5670004,0.6725269,0.49884605,0.61164254,0.5596173,0.42917,0.5003433
0.74726063,0.5596173,0.55603206,0.42917,0.4968177,0.5003433,0.5610826,0.6094643,0.66549736
0.74587554,0.5610826,0.5661782,0.6094643,0.52297354,0.66549736,0.5904095,0.4787705,0.49410492
0.75116414,0.5904095,0.56105804,0.4787705,0.5198275,0.49410492,0.4873901,0.19075334,0.23034725
0.732948,0.4873901,0.52226174,0.19075334,0.4709617,0.23034725,0.5208163,0.36476928,0.5563822
0.7224969,0.5208163,0.50463676,0.36476928,0.47836304,0.5563822,0.4314149,0.18087038,0.08074355
0.6921087,0.4314149,0.4672275,0.18087038,0.4056828,0.08074355,0.6049049,0.35154706,0.63893044
0.7003774,0.6049049,0.44936362,0.35154706,0.42593586,0.63893044,0.6900033,1.0,0.978634
0.7274497,0.6900033,0.49822447,1.0,0.5016036,0.978634,0.55595374,0.6196236,0.7585116
0.7249313,0.55595374,0.50880957,0.6196236,0.5437709,0.7585116,0.80930597,0.59435916,0.5743227
0.7792279,0.80930597,0.51674855,0.59435916,0.5547147,0.5743227,0.59060234,0.6936794,0.6239964
0.7846828,0.59060234,0.535805,0.6936794,0.57455647,0.6239964,0.6118925,0.57413703,0.67463565
0.7951309,0.6118925,0.5417018,0.57413703,0.60376894,0.67463565,0.47244495,0.31841886,0.38095695
0.77285,0.47244495,0.5183667,0.31841886,0.579707,0.38095695,0.567889,0.36754078,0.44541663
0.7730178,0.567889,0.50113153,0.36754078,0.5676526,0.44541663,0.6240128,0.68372077,0.62984496
0.7861933,0.6240128,0.5187479,0.68372077,0.58871293,0.62984496,0.57039505,0.239292,0.26667094
0.78694874,0.57039505,0.48721287,0.239292,0.54413855,0.26667094,0.6756756,0.9234462,0.8650914
0.8123346,0.6756756,0.5302491,0.9234462,0.60633266,0.8650914,0.61248904,0.29029077,0.32962283
0.8231184,0.61248904,0.5040451,0.29029077,0.5728047,0.32962283,0.6298565,0.4219225,0.49616456
0.8381402,0.6298565,0.49305716,0.4219225,0.5699216,0.49616456,0.5470486,0.42750126,0.535292
0.83327276,0.5470486,0.48281762,0.42750126,0.5740596,0.535292,0.44765317,0.2008323,0.07375646
0.80444604,0.44765317,0.44852188,0.2008323,0.49522674,0.07375646,0.61591685,0.4412819,0.6322085
0.81598514,0.61591685,0.44024757,0.4412819,0.5156797,0.6322085,0.6456326,0.94708985,0.9097578
0.83469945,0.6456326,0.4831855,0.94708985,0.58440447,0.9097578,0.5005991,0.49566683,0.38727844
0.8186286,0.5005991,0.48034576,0.49566683,0.5617883,0.38727844,0.554695,0.38451684,0.39121795
0.81564957,0.554695,0.4656931,0.38451684,0.5402098,0.39121795,0.5682207,0.73004544,0.5689109
0.8159012,0.5682207,0.48739174,0.73004544,0.55017626,0.5689109,0.40318274,0.39022216,0.35564333
0.77679425,0.40318274,0.47322306,0.39022216,0.5224689,0.35564333,0.5698735,0.3529454,0.45764965
0.7774237,0.5698735,0.45537147,0.3529454,0.5129924,0.45764965,0.43864298,0.5955755,0.495855
0.7475479,0.43864298,0.46292707,0.5955755,0.5101696,0.495855,0.6484041,0.46528375,0.41740984
0.7660524,0.6484041,0.4569966,0.46528375,0.4938426,0.41740984,0.5271462,0.55928713,0.52798295
0.7568211,0.5271462,0.46081987,0.55928713,0.4965279,0.52798295,0.5250634,0.41781062,0.39014846
0.74717015,0.5250634,0.44997796,0.41781062,0.47570336,0.39014846,0.6548744,0.70738333,0.76361454
0.7671433,0.6548744,0.4689258,0.70738333,0.5179721,0.76361454,0.592067,0.5453632,0.5304442
0.7728918,0.592067,0.4713473,0.5453632,0.52112865,0.5304442,0.57748526,0.4232844,0.38773692
0.77528363,0.57748526,0.46093592,0.4232844,0.49952948,0.38773692,0.67201054,0.8408644,1.0
0.79962057,0.67201054,0.49400768,0.8408644,0.58292055,1.0,0.56823194,0.51137716,0.5267272
0.79987234,0.56823194,0.49282935,0.51137716,0.5855453,0.5267272,0.56538665,0.5655259,0.495332
0.79945284,0.56538665,0.49750164,0.5655259,0.5824871,0.495332,0.45670888,0.52938426,0.4726125
0.77339536,0.45670888,0.49827442,0.52938426,0.5753274,0.4726125,0.6301526,0.6819616,0.6046322
0.78799766,0.6301526,0.5156386,0.6819616,0.5919578,0.6046322,0.5967378,0.4837791,0.44787472
0.7949211,0.5967378,0.51136494,0.4837791,0.5802535,0.44787472,0.45066655,0.38714528,0.4087974
0.76752096,0.45066655,0.4964384,0.38714528,0.56158364,0.4087974,0.48738962,0.42356002,0.46984443
0.7491004,0.48738962,0.48572895,0.42356002,0.5540285,0.46984443,0.43283048,0.44157428,0.41832566
0.71846944,0.43283048,0.477088,0.44157428,0.5373709,0.41832566,0.52712613,0.5311857,0.43900922
0.70953184,0.52712613,0.4780325,0.5311857,0.52452755,0.43900922,0.27964017,0.25100842,0.20492262
0.64575213,0.27964017,0.44926164,0.25100842,0.4710828,0.20492262,0.6933424,0.68260694,0.6982703
0.6724809,0.6933424,0.46565822,0.68260694,0.50226307,0.6982703,0.5611433,0.44680402,0.4060589
0.67118007,0.5611433,0.45777735,0.44680402,0.48408067,0.4060589,0.5926347,0.5826269,0.5343436
0.6766769,0.5926347,0.46401748,0.5826269,0.48782337,0.5343436,0.6597311,0.61761725,0.63757014
0.696734,0.6597311,0.47395375,0.61761725,0.5090802,0.63757014,0.5104716,0.5166917,0.5414997
